id,name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,gbif_id,created_at,updated_at
867806d4-5dc3-4bef-9dd1-5b36a04b6ad2,Sole commune,Black Sole,Solea solea,,Soleidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Solea solea,5214139,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
86a56d43-9fd5-4478-8770-e638c114a513,Éperlan d'Europe,European smelt,Osmerus eperlanus,,Osméridés,,,"[""salt"",""fresh""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,,,Éperlan d'Europe,2410854,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
86b6e45c-8498-4d33-991a-2cb2f2257a3b,Crénilabre paon,East Atlantic peacock wrasse,Symphodus tinca,,Labridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2383970,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
86e614d2-b04b-482d-bafc-dacc85d71b8b,Gobie demi-lune,Freshwater tubenose goby,Proterorhinus semilunaris,,Gobiidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le Gobie demi-lune (Proterorhinus semilunaris), appelé aussi Gobie à nez tubulaire, est une espèce de poissons de l'ordre des Perciformes de la famille des Gobiidae.",2379245,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
87077840-4603-4557-ae46-f95344be292a,Pastenague,Common stingray,Dasyatis pastinaca,,Dasyatidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,"La Raie pastenague ou Pastenague commune (Dasyatis pastinaca) est une espèce de raies de la famille des Dasyatidae. On la rencontre dans le nord-est de l'océan Atlantique ainsi qu'en mer Méditerranée, et en mer Noire. Elle habite généralement des fonds sableux ou vaseux des eaux côtières jusqu'à 60 m de profondeur, et s'enfouit souvent dans les sédiments. Mesurant généralement 45 cm de diamètre, la raie pastenague possède une queue fine dotée d'un aiguillon venimeux. Elle est reconnaissable à sa coloration unie et à sa peau lisse.",2419543,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
876312c9-b57c-4cfa-8851-067c0f0ba648,Callyonime hélène,Risso’s dragonet,Callionymus risso,,Callionymidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2386871,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
879f8a7d-5e42-4b44-9b42-17edf1bdfb79,Requin féroce,Blue nurse shark,Odontaspis ferox,,Odontaspididae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,"Le requin féroce (Odontaspis ferox) est une espèce de requin de la famille des Odontaspididae, qui vit jusqu'à 1 000 mètres de fond et peut atteindre cinq mètres de long. Il est nommé « féroce » à cause de sa denture proéminente et menaçante, mais ne semble pas agressif envers l'être humain - qu'il a de toute manière peu de chances de rencontrer vu sa profondeur habituelle.",2420764,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
88e29aa2-bc65-4abb-97b0-bcea3858016e,Raie fleurie,Butterfly skate,Leucoraja naevus,,Rajidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Leucoraja_naevus_from_Oceanic_Ichthyology_%281895%29.jpg/120px-Leucoraja_naevus_from_Oceanic_Ichthyology_%281895%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Leucoraja_naevus_from_Oceanic_Ichthyology_%281895%29.jpg/120px-Leucoraja_naevus_from_Oceanic_Ichthyology_%281895%29.jpg,"Leucoraja naevus, communément appelé Raie fleurie, Raie soleil, Raie coucou ou Raie pissouse, est une espèce de raies de la famille des Rajidae.",2419875,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
8a03509b-1ae9-4029-a597-3300833df3b5,Pageau,Becker,Pagellus erythrinus,,Sparidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,Le pageot commun (Pagellus erythrinus) est une espèce de poissons de la famille des sparidés.,2392554,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
8a300685-cce7-4ff1-b46c-1c8d12cbd3a1,Flétan de l'Atlantique,Atlantic Halibut,Hippoglossus hippoglossus,,Pleuronectidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Large_Pacific_halibut.jpg/120px-Large_Pacific_halibut.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Large_Pacific_halibut.jpg/120px-Large_Pacific_halibut.jpg,Hippoglossus hippoglossus,2409218,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
8a5e1dbb-ffa1-4f5f-a9d7-1cea850c6365,Serran cabrille,Comber,Serranus cabrilla,,Serranidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Serranus_cabrilla.jpg/120px-Serranus_cabrilla.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Serranus_cabrilla.jpg/120px-Serranus_cabrilla.jpg,Serranus cabrilla,2388710,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
8af5d040-f5dc-4c67-8e7d-e6bd817ca55d,Vandoise au long-museau,Long-Snouted Dace,Leuciscus oxyrrhis,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,La Vandoise au long-museau (Leuciscus oxyrrhis) est une espèce de poissons de la famille des Cyprinidae. On la trouve dans la Garonne en France.,5205766,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
8b872d56-8a0e-43b4-9530-ada818520a27,Flétan du Groënland,Black halibut,Reinhardtius hippoglossoides,,Pleuronectidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Reinhardtius hippoglossoides,2409383,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
8b8f0d99-51f9-4783-bdee-a01cc9138858,Congre,Conger,Conger conger,,Congridae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,Conger conger,2403490,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
8be27bb7-bc75-4aa3-a0e4-9f02c3f8eb6d,Grand brochet,American Pike,Esox lucius,,Ésocidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Esox lucius,2346633,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
8c09a89b-0e6f-4aa8-961d-ad0fa75697dc,Allache,Bang,Sardinella aurita,,Clupeidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,"Sardinella aurita, l'Allache, Sardinelle ronde ou encore yaboy au Sénégal, est une espèce de poissons de la famille des Dorosomatidae qui se rencontre de chaque côté de l'Atlantique, en Méditerranée, en mer Noire, dans le golfe du Mexique...",2412864,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
8c235505-6f93-4548-b6cb-0e6f4f28d207,Barbeau fluviatile,Barbel,Barbus barbus,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Barbus barbus,5739539,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
8c9fc82c-8494-46fb-82ac-cf11c5ebca0e,Vandoise du Béarn,Bearn Beaked Dace,Leuciscus bearnensis,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Vandoise du Béarn, Vandoise de l'Adour",4409644,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
8dc240af-2850-4658-9e9e-8fa1d6cbff28,Brème commune,,Abramis brama,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Abramis brama,9809222,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
8f09e4ef-fe62-4db1-b0ce-992190915164,Chabot de mer,Fatherlasher,Taurulus bubalis,,Cottidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Long_Spined_Scorpion_Fish.jpg/120px-Long_Spined_Scorpion_Fish.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Long_Spined_Scorpion_Fish.jpg/120px-Long_Spined_Scorpion_Fish.jpg,Taurulus bubalis,2334227,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
8fd0e0a3-39d0-4528-a904-82dae46030b0,Carpe argentée,Silver Carp,Hypophthalmichthys molitrix,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Carpe argentée, Amour argenté",2362473,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
9042d5ac-5134-4fd3-b714-e175bc6cbd50,Ombrine commune,Bearded Umbrine,Umbrina cirrosa,,Sciaenidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Umbrina_cirrosa_Acquario_di_Genova.jpg/120px-Umbrina_cirrosa_Acquario_di_Genova.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Umbrina_cirrosa_Acquario_di_Genova.jpg/120px-Umbrina_cirrosa_Acquario_di_Genova.jpg,L'ombrine commune (Umbrina cirrosa) est une espèce de poissons marins de la famille des Sciaenidae.,2399669,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
91c03e2f-a5be-44b3-b549-cf473ca36c2b,Crénilabre de doderlein,Doderlein’s wrasse,Symphodus doderleini,,Labridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg/120px-Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg/120px-Symphodus_doderleini_%28Stefano_Guerrieri%29.jpg,,2383968,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
9203a785-36ef-4444-8738-fa228f3f961a,Denti,Common dentex,Dentex dentex,,Sparidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le denti ou denté commun (Dentex dentex) est une espèce de poissons de la famille des Sparidae.,2392679,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
92dc8865-0cda-470b-8e6b-1c2a54613e64,Liche glauque,Derbio,Trachinotus ovatus,,Carangidae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Trachinotus_ovatus_Alonissos.jpg/120px-Trachinotus_ovatus_Alonissos.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Trachinotus_ovatus_Alonissos.jpg/120px-Trachinotus_ovatus_Alonissos.jpg,,5210674,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
93ea647b-b137-4381-ace7-e69ece67d359,Syngnathe de rivière,Black-striped pipefish,Syngnathus abaster,,Syngnathidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Le Syngnathe de lagune ou Syngnathe de rivière (Syngnathus abaster) est une espèce de poissons de la famille des Syngnathidae. On la trouve dans l'est de l'Atlantique, du sud du Golfe de Gascogne à Gibraltar, aussi dans la Méditerranée et dans la mer Noire. Comme espèce introduite, elle est mentionnée dans la mer Caspienne et les eaux douces de son bassin.",8056718,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
94363fb3-77c2-4cbc-bda1-4109ee5d8a8c,Tassergal,Ancho,Pomatomus saltatrix,,Pomatomidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Pomatomus saltatrix,5208090,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
94b98340-8db8-48f1-ab1f-610d8a1ce5be,Badèche,Goldblotch grouper,Epinephelus costae,,Serranidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2388567,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
94ed7d71-fd60-4005-9bb9-c0c81f5566c1,Amour blanc,Chinese Grass Carp,Ctenopharyngodon idella,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Carpe de roseau, Amour blanc",2362030,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
953b1a76-3c11-48fe-98eb-9080656aca16,Gobie de steinitz,Steinitz's Goby,Gammogobius steinitzi,,Gobiidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2377493,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
967dc713-8fb5-485a-a310-1e00e7fb7de0,Vairon,Channel Minnow,Phoxinus phoxinus,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Phoxinus phoxinus,4409653,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
973d9ec5-0976-4be5-9270-fd9e44957324,Truite à grosses taches,Sicilian Trout,Salmo cettii,,Salmonidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"La truite à grosses taches (Salmo trutta macrostigma, syn. Salmo cettii) est une sous-espèce de la truite commune européenne (Salmo trutta) décrite en premier en Algérie.",2351616,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
974ba809-0d76-4b46-946d-2b8dffbec139,Loche d'étang,European Weather Loach,Misgurnus fossilis,,Cobitidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,Misgurnus fossilis,2367936,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
97692e79-686d-4d3a-9889-47456a654525,Lépadogaster,Cornish Sucker,Lepadogaster lepadogaster,,Gobiesocidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,2411397,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
97c6a58f-f5d3-4029-b2cc-7169967540a0,Donzelle,Cusk Eel,Ophidion barbatum,,Ophidiidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,5203025,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
981db01b-7ae6-4e7d-9190-56f5c878676a,Barbier,Sea Perch,Anthias anthias,,Serranidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Anthias anthias,2387915,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
99473935-b0a2-4ddd-87be-041c96497c03,Blennie à joues jaunes,Caneva's blenny,Lipophrys canevae,,Blenniidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Lipophrys_canevae_16-08-07_1.jpg/120px-Lipophrys_canevae_16-08-07_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Lipophrys_canevae_16-08-07_1.jpg/120px-Lipophrys_canevae_16-08-07_1.jpg,,2395472,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
99a5e484-8691-4688-959d-ddfc9d62a34f,Porte-écuelle à deux taches,Two spotted clingfish,Diplecogaster bimaculata,,Gobiesocidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,,4284472,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
9b8c98b3-00ee-467d-9af8-b42fbdb049ef,Grenouille de mer,Lesser forkbeard,Raniceps raninus,,Gadidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Grenouille de mer, Trident",5214962,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
9c47d461-1169-4a8b-ab2c-aff1b6ecdb9f,Lépidope,Buttersnoek,Lepidopus caudatus,,Trichiuridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Lepidopus caudatus, communément appelé Sabre ou Sabre argenté, est une espèce de poissons marins de la famille des Trichiuridae.",5210267,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
9e2f4e26-9337-44cc-a742-3aaa584b4d9c,Raie miroir,Brown Skate,Raja miraletus,,Rajidae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La Raie miroir, Raie miraillée ou Raie florifère (Raja miraletus) est une espèce de raies de la famille des Rajidae.",5216033,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
9e367685-0ed8-4e6a-bd06-7b3f7b3cfe56,Goujon du Languedoc,Languedoc Gudgeon,Gobio occitaniae,,Cyprinidés,,,"[""fresh""]",,,,,,"[""FR""]",,,,,,,,,"Goujon occitan, Goujon du Languedoc",5207765,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
9eed7d6c-6d29-4a1e-96c1-183321b58991,Thon blanc,Albacore Tuna,Thunnus alalunga,,Scombridae,,,"[""salt""]",,,,,,"[""CA"",""SN"",""US"",""JM"",""FR"",""BS"",""VE"",""SR"",""SL"",""HN"",""MX"",""CI"",""AR"",""NI"",""GM"",""MR"",""IE"",""GY"",""BR"",""PA"",""HT"",""LR"",""BZ"",""ZA"",""DO"",""GN"",""ES"",""PT"",""NG"",""NO"",""GB"",""IS"",""CU"",""CR"",""EH"",""MA"",""GH"",""CO"",""CV"",""GW"",""GL"",""GT""]",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Germon,9694948,2025-11-22 01:24:25.185827+00,2025-11-22 01:24:25.185827+00
9f03a0ca-51a2-4442-9da5-088feae67fb1,Gobie tacheté,Common Goby,Pomatoschistus microps,,Gobiidés,,,"[""salt"",""fresh""]",,,,,,"[""SN"",""US"",""SI"",""LY"",""BS"",""VE"",""SL"",""HN"",""CI"",""AR"",""ME"",""NI"",""GM"",""BR"",""LR"",""BZ"",""MC"",""MT"",""EH"",""EG"",""GH"",""CA"",""JM"",""FR"",""SR"",""CY"",""MX"",""MR"",""IE"",""GY"",""PA"",""LB"",""HT"",""ZA"",""DO"",""GN"",""PT"",""ES"",""NG"",""NO"",""IL"",""BA"",""GB"",""TN"",""IT"",""IS"",""TR"",""PS"",""CU"",""CR"",""MA"",""AL"",""HR"",""GR"",""SY"",""CO"",""DZ"",""CV"",""GW"",""GL"",""GT""]",,,,,,,,,Pomatoschistus microps,2379280,2025-11-22 01:24:05.500597+00,2025-11-22 01:24:05.500597+00
9fac64f2-4f2c-481c-8a4a-76368e73b63b,Bonite à ventre rayé,Arctic bonito,Katsuwonus pelamis,,Scombridae,,,"[""salt""]",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Kapel_u0.gif/120px-Kapel_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Kapel_u0.gif/120px-Kapel_u0.gif,"Katsuwonus pelamis, communément appelé Bonite à ventre rayé, ou commercialement thon listao, thon rose ou thon rosé (skipjack tuna en anglais), est une espèce de poissons de la famille des Scombridae. C'est l'unique espèce du genre Katsuwonus (monotypique), donc proprement classé comme autre qu'un thon.",2374191,2025-11-22 01:24:49.133576+00,2025-11-22 01:24:49.133576+00
